,iterations,voters,mean,mean_bucket,std,std_bucket,simple_majority_optimal,minority_decisiveness_optimal,non_tyrannic_minority_decisiveness_optimal,minority_tyranny_optimal,expert_tyranny_optimal,minority_colluding,optimal_correct,majority_correct,expert_correct,compromise_minority_correct,compromose_strongmajority_correct,optimal_agrees_majority,compromise_minority_agrees_majority,compromise_minority_agrees_optimal,compromose_strongmajority_agrees_majority,compromose_strongmajority_agrees_optimal
109,1000.0,5.0,0.7,,0.03,,36.037037037037,0.027749229188078112,0.027749229188078112,0.0,0.0,1.4330900243309002,4.714285714285713,4.747126436781608,2.460207612456747,4.714285714285713,4.714285714285713,999.0000000001102,999.0000000001102,inf,999.0000000001102,inf
110,1000.0,5.0,0.7,,0.04,,4.181347150259069,0.2391573729863693,0.2391573729863693,0.0,0.0,1.5706940874035988,5.097560975609754,5.134969325153377,3.1322314049586777,5.097560975609754,5.097560975609754,198.99999999999983,198.99999999999983,inf,198.99999999999983,inf
111,1000.0,5.0,0.7,,0.06,,0.680672268907563,1.4691358024691357,1.4691358024691357,0.0,0.0,1.8901734104046244,5.097560975609754,4.988023952095807,3.18410041841004,4.988023952095807,5.097560975609754,31.25806451612912,54.55555555555551,75.92307692307685,31.25806451612912,inf
112,1000.0,5.0,0.7,,0.07,,0.4347202295552367,2.300330033003301,2.2894736842105257,0.001001001001001001,0.001001001001001001,1.463054187192118,6.575757575757575,6.04225352112676,3.7619047619047628,6.518796992481203,6.575757575757575,19.833333333333364,36.037037037037,46.61904761904783,19.833333333333364,inf
113,1000.0,5.0,0.7,,0.08,,0.27388535031847133,3.651162790697675,3.566210045662099,0.004016064257028113,0.004016064257028113,1.8901734104046244,5.711409395973154,5.134969325153377,3.7619047619047628,5.493506493506493,5.711409395973154,12.888888888888877,24.641025641025617,29.30303030303038,12.888888888888877,inf
114,1000.0,5.0,0.7,,0.1,,0.11982082866741321,8.345794392523366,5.944444444444444,0.03842159916926273,0.03842159916926273,1.777777777777778,5.329113924050636,4.714285714285713,4.3191489361702144,5.097560975609754,5.369426751592355,9.752688172043014,33.48275862068962,14.624999999999986,9.869565217391294,999.0000000001102
115,1000.0,5.0,0.7,,0.11,,0.10741971207087485,9.309278350515466,6.352941176470594,0.04058272632674298,0.04058272632674298,1.915451895043732,6.4074074074074066,5.211180124223605,4.714285714285713,5.666666666666666,6.2992700729927,12.157894736842113,29.30303030303038,22.25581395348841,12.513513513513502,498.99999999999955
116,1000.0,5.0,0.7,,0.12,,0.07526881720430109,13.285714285714295,6.8125,0.06157112526539278,0.06157112526539278,1.9761904761904765,6.092198581560289,5.024096385542172,4.4644808743169415,5.5359477124183,6.092198581560289,10.235955056179765,26.027027027027003,18.230769230769212,10.235955056179765,inf
117,1000.0,5.0,0.75,,0.02,,inf,0.0,0.0,0.0,0.0,1.770083102493075,8.090909090909092,8.090909090909092,3.545454545454546,8.090909090909092,8.090909090909092,inf,inf,inf,inf,inf
118,1000.0,5.0,0.75,,0.03,,98.99999999999991,0.010101010101010102,0.010101010101010102,0.0,0.0,1.6595744680851063,9.204081632653065,9.309278350515466,4.235602094240839,9.204081632653065,9.204081632653065,999.0000000001102,999.0000000001102,inf,999.0000000001102,inf
119,1000.0,5.0,0.75,,0.04,,7.92857142857143,0.12612612612612611,0.12612612612612611,0.0,0.0,2.0120481927710836,8.523809523809526,8.345794392523366,3.9261083743842375,8.433962264150946,8.523809523809526,498.99999999999955,999.0000000001102,999.0000000001102,498.99999999999955,inf
120,1000.0,5.0,0.75,,0.06,,1.1691973969631237,0.855287569573284,0.8518518518518519,0.001001001001001001,0.001001001001001001,2.1948881789137387,9.752688172043014,9.752688172043014,4.4347826086956506,9.638297872340416,9.752688172043014,48.99999999999996,75.92307692307685,141.85714285714272,48.99999999999996,inf
121,1000.0,5.0,0.75,,0.07,,0.6313213703099511,1.5839793281653747,1.564102564102564,0.0030090270812437314,0.0030090270812437314,2.1847133757961776,8.615384615384606,8.174311926605496,4.714285714285713,8.523809523809526,8.615384615384606,24.641025641025617,37.461538461538595,75.92307692307685,24.641025641025617,inf
122,1000.0,5.0,0.75,,0.08,,0.40252454417952305,2.484320557491289,2.424657534246575,0.005025125628140704,0.005025125628140704,2.154574132492113,9.309278350515466,8.433962264150946,5.329113924050636,9.309278350515466,9.309278350515466,29.30303030303038,57.82352941176465,61.50000000000038,29.30303030303038,inf
123,1000.0,5.0,0.75,,0.1,,0.15074798619102417,6.6335877862595485,5.756756756756756,0.017293997965412006,0.017293997965412006,2.6231884057971024,10.235955056179765,8.900990099009903,6.2992700729927,9.638297872340416,10.235955056179765,18.999999999999982,31.25806451612912,51.631578947368375,18.999999999999982,inf
124,1000.0,5.0,0.75,,0.11,,0.15074798619102417,6.6335877862595485,5.06060606060606,0.035196687370600416,0.035196687370600416,2.759398496240603,14.151515151515163,10.111111111111114,7.264462809917355,12.69863013698631,14.151515151515163,16.857142857142875,38.999999999999964,31.25806451612912,16.857142857142875,inf
125,1000.0,5.0,0.75,,0.12,,0.09170305676855896,10.904761904761894,6.246376811594202,0.05708245243128965,0.05708245243128965,2.9215686274509802,13.492753623188394,9.000000000000002,7.771929824561396,10.235955056179765,13.492753623188394,19.408163265306104,65.66666666666661,28.411764705882327,19.408163265306104,inf
126,1000.0,5.0,0.8,,0.02,,inf,0.0,0.0,0.0,0.0,2.0674846625766876,16.241379310344847,16.241379310344847,5.249999999999999,16.241379310344847,16.241379310344847,inf,inf,inf,inf,inf
127,1000.0,5.0,0.8,,0.03,,89.90909090909174,0.011122345803842266,0.011122345803842266,0.0,0.0,2.508771929824561,13.925373134328344,14.151515151515163,5.578947368421051,13.925373134328344,13.925373134328344,999.0000000001102,999.0000000001102,inf,999.0000000001102,inf
128,1000.0,5.0,0.8,,0.04,,16.54385964912279,0.06044538706256628,0.06044538706256628,0.0,0.0,2.7878787878787876,19.833333333333364,19.833333333333364,5.5359477124183,19.408163265306104,19.833333333333364,498.99999999999955,999.0000000001102,999.0000000001102,498.99999999999955,inf
129,1000.0,5.0,0.8,,0.06,,1.6109660574412532,0.6207455429497568,0.6207455429497568,0.0,0.0,3.2016806722689077,15.129032258064502,15.949152542372866,5.944444444444444,14.873015873015888,15.129032258064502,89.90909090909174,123.99999999999989,332.33333333333303,89.90909090909174,inf
130,1000.0,5.0,0.8,,0.07,,0.733102253032929,1.3640661938534282,1.3640661938534282,0.0,0.0,3.2372881355932206,17.181818181818166,15.949152542372866,7.064516129032251,17.181818181818166,17.181818181818166,44.45454545454542,82.33333333333326,98.99999999999991,44.45454545454542,inf
131,1000.0,5.0,0.8,,0.08,,0.4705882352941177,2.1250000000000004,2.0581039755351678,0.0070493454179254775,0.0070493454179254775,3.854368932038836,20.276595744680833,18.999999999999982,7.695652173913044,21.222222222222204,20.276595744680833,46.61904761904783,75.92307692307685,123.99999999999989,46.61904761904783,inf
