iterations,voters,mean,mean_bucket,std,std_bucket,simple_majority_optimal,minority_decisiveness_optimal,non_tyrannic_minority_decisiveness_optimal,minority_tyranny_optimal,expert_tyranny_optimal,minority_colluding,majority_correct,expert_correct
100.0,3.0,1.0,High,0.005,Low,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.995
100.0,3.0,1.0,High,0.006999999999999999,Low,0.98,0.02,0.0,0.02,0.02,1.0,1.0,1.0
100.0,3.0,1.0,High,0.009000000000000001,Low,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
100.0,3.0,1.0,High,0.01,Medium,0.97,0.03,0.0,0.03,0.03,1.0,1.0,0.99
100.0,3.0,1.0,High,0.03,Medium,0.95,0.05,0.0,0.05,0.05,1.0,0.99,1.0
100.0,3.0,1.0,High,0.05,Medium,0.92,0.08,0.0,0.08,0.08,1.0,1.0,0.985
100.0,3.0,1.0,High,0.07,Medium,0.83,0.17,0.0,0.17,0.17,1.0,0.985,0.97
100.0,3.0,1.0,High,0.09,Medium,0.86,0.14,0.0,0.14,0.14,1.0,0.995,0.975
100.0,3.0,1.0,High,0.1,High,0.84,0.16,0.0,0.16,0.16,1.0,0.975,0.98
100.0,3.0,1.0,High,0.3,High,0.37,0.63,0.0,0.63,0.63,1.0,0.905,0.915
100.0,3.0,1.0,High,0.5,High,0.34,0.66,0.0,0.66,0.66,1.0,0.835,0.885
100.0,3.0,1.0,High,0.7,High,0.33,0.67,0.0,0.67,0.67,1.0,0.88,0.905
100.0,3.0,1.0,High,0.9,High,0.39,0.61,0.0,0.61,0.61,1.0,0.85,0.915
100.0,5.0,0.5,Low,0.001,Low,0.03,0.97,0.79,0.18,0.18,0.52,0.505,0.5
100.0,5.0,0.5,Low,0.003,Low,0.02,0.98,0.88,0.1,0.1,0.52,0.475,0.45
100.0,5.0,0.5,Low,0.005,Low,0.01,0.99,0.81,0.18,0.18,0.52,0.49,0.515
100.0,5.0,0.5,Low,0.006999999999999999,Low,0.02,0.98,0.83,0.15,0.15,0.475,0.485,0.45
100.0,5.0,0.5,Low,0.009000000000000001,Low,0.04,0.96,0.78,0.18,0.18,0.555,0.57,0.495
100.0,5.0,0.5,Low,0.01,Medium,0.04,0.96,0.78,0.18,0.18,0.55,0.565,0.525
100.0,5.0,0.5,Low,0.03,Medium,0.01,0.99,0.86,0.13,0.13,0.5,0.535,0.56
100.0,5.0,0.5,Low,0.05,Medium,0.01,0.99,0.8,0.19,0.19,0.43,0.67,0.59
100.0,5.0,0.5,Low,0.07,Medium,0.01,0.99,0.85,0.14,0.14,0.475,0.61,0.615
100.0,5.0,0.5,Low,0.09,Medium,0.01,0.99,0.82,0.17,0.17,0.48,0.645,0.64
100.0,5.0,0.5,Low,0.1,High,0.06,0.94,0.78,0.16,0.16,0.585,0.615,0.68
100.0,5.0,0.5,Low,0.3,High,0.01,0.99,0.81,0.18,0.18,0.695,0.81,0.89
100.0,5.0,0.5,Low,0.5,High,0.0,1.0,0.75,0.25,0.25,0.77,0.855,0.92
100.0,5.0,0.5,Low,0.7,High,0.03,0.97,0.77,0.2,0.2,0.75,0.93,0.915
100.0,5.0,0.5,Low,0.9,High,0.02,0.98,0.82,0.16,0.16,0.78,0.9,0.93
100.0,5.0,0.55,Low,0.001,Low,1.0,0.0,0.0,0.0,0.0,0.55,0.58,0.54
100.0,5.0,0.55,Low,0.003,Low,1.0,0.0,0.0,0.0,0.0,0.525,0.535,0.565
100.0,5.0,0.55,Low,0.005,Low,1.0,0.0,0.0,0.0,0.0,0.47,0.565,0.58
100.0,5.0,0.55,Low,0.006999999999999999,Low,1.0,0.0,0.0,0.0,0.0,0.505,0.61,0.6
100.0,5.0,0.55,Low,0.009000000000000001,Low,0.96,0.04,0.04,0.0,0.0,0.545,0.545,0.55
100.0,5.0,0.55,Low,0.01,Medium,0.9,0.1,0.1,0.0,0.0,0.555,0.54,0.63
100.0,5.0,0.55,Low,0.03,Medium,0.16,0.84,0.83,0.01,0.01,0.55,0.65,0.645
100.0,5.0,0.55,Low,0.05,Medium,0.06,0.94,0.91,0.03,0.03,0.51,0.62,0.62
100.0,5.0,0.55,Low,0.07,Medium,0.04,0.96,0.82,0.14,0.14,0.505,0.625,0.655
100.0,5.0,0.55,Low,0.09,Medium,0.03,0.97,0.87,0.1,0.1,0.59,0.705,0.61
100.0,5.0,0.55,Low,0.1,High,0.05,0.95,0.85,0.1,0.1,0.58,0.655,0.63
100.0,5.0,0.55,Low,0.3,High,0.04,0.96,0.7,0.26,0.26,0.695,0.855,0.87
100.0,5.0,0.55,Low,0.5,High,0.03,0.97,0.78,0.19,0.19,0.78,0.905,0.87
100.0,5.0,0.55,Low,0.7,High,0.0,1.0,0.74,0.26,0.26,0.775,0.845,0.905
100.0,5.0,0.55,Low,0.9,High,0.02,0.98,0.82,0.16,0.16,0.815,0.915,0.915
100.0,5.0,0.6,Low,0.001,Low,1.0,0.0,0.0,0.0,0.0,0.455,0.73,0.635
100.0,5.0,0.6,Low,0.003,Low,1.0,0.0,0.0,0.0,0.0,0.565,0.675,0.565
100.0,5.0,0.6,Low,0.005,Low,1.0,0.0,0.0,0.0,0.0,0.56,0.695,0.65
100.0,5.0,0.6,Low,0.006999999999999999,Low,1.0,0.0,0.0,0.0,0.0,0.52,0.725,0.585
100.0,5.0,0.6,Low,0.009000000000000001,Low,1.0,0.0,0.0,0.0,0.0,0.485,0.71,0.59
100.0,5.0,0.6,Low,0.01,Medium,1.0,0.0,0.0,0.0,0.0,0.505,0.675,0.575
100.0,5.0,0.6,Low,0.03,Medium,0.5,0.5,0.5,0.0,0.0,0.485,0.68,0.615
100.0,5.0,0.6,Low,0.05,Medium,0.16,0.84,0.84,0.0,0.0,0.555,0.665,0.655
100.0,5.0,0.6,Low,0.07,Medium,0.09,0.91,0.89,0.02,0.02,0.615,0.675,0.66
100.0,5.0,0.6,Low,0.09,Medium,0.05,0.95,0.85,0.1,0.1,0.545,0.685,0.65
100.0,5.0,0.6,Low,0.1,High,0.02,0.98,0.87,0.11,0.11,0.595,0.755,0.755
100.0,5.0,0.6,Low,0.3,High,0.02,0.98,0.81,0.17,0.17,0.725,0.85,0.895
100.0,5.0,0.6,Low,0.5,High,0.03,0.97,0.71,0.26,0.26,0.75,0.875,0.905
100.0,5.0,0.6,Low,0.7,High,0.02,0.98,0.76,0.22,0.22,0.79,0.9,0.915
100.0,5.0,0.6,Low,0.9,High,0.02,0.98,0.73,0.25,0.25,0.73,0.85,0.935
100.0,5.0,0.7,Medium,0.001,Low,1.0,0.0,0.0,0.0,0.0,0.545,0.84,0.705
100.0,5.0,0.7,Medium,0.003,Low,1.0,0.0,0.0,0.0,0.0,0.6,0.86,0.695
100.0,5.0,0.7,Medium,0.005,Low,1.0,0.0,0.0,0.0,0.0,0.575,0.83,0.71
100.0,5.0,0.7,Medium,0.006999999999999999,Low,1.0,0.0,0.0,0.0,0.0,0.62,0.835,0.705
100.0,5.0,0.7,Medium,0.009000000000000001,Low,1.0,0.0,0.0,0.0,0.0,0.575,0.825,0.67
100.0,5.0,0.7,Medium,0.01,Medium,1.0,0.0,0.0,0.0,0.0,0.57,0.865,0.705
100.0,5.0,0.7,Medium,0.03,Medium,0.96,0.04,0.04,0.0,0.0,0.59,0.855,0.73
100.0,5.0,0.7,Medium,0.05,Medium,0.58,0.42,0.42,0.0,0.0,0.64,0.84,0.725
100.0,5.0,0.7,Medium,0.07,Medium,0.3,0.7,0.69,0.01,0.01,0.665,0.815,0.79
100.0,5.0,0.7,Medium,0.09,Medium,0.13,0.87,0.85,0.02,0.02,0.665,0.87,0.805
100.0,5.0,0.7,Medium,0.1,High,0.13,0.87,0.87,0.0,0.0,0.59,0.84,0.8
100.0,5.0,0.7,Medium,0.3,High,0.02,0.98,0.8,0.18,0.18,0.775,0.87,0.915
100.0,5.0,0.7,Medium,0.5,High,0.03,0.97,0.77,0.2,0.2,0.8,0.9,0.89
100.0,5.0,0.7,Medium,0.7,High,0.04,0.96,0.81,0.15,0.15,0.775,0.9,0.845
100.0,5.0,0.7,Medium,0.9,High,0.04,0.96,0.81,0.15,0.15,0.78,0.93,0.93
100.0,5.0,0.75,Medium,0.001,Low,1.0,0.0,0.0,0.0,0.0,0.59,0.885,0.77
100.0,5.0,0.75,Medium,0.003,Low,1.0,0.0,0.0,0.0,0.0,0.655,0.88,0.745
100.0,5.0,0.75,Medium,0.005,Low,1.0,0.0,0.0,0.0,0.0,0.605,0.865,0.755
100.0,5.0,0.75,Medium,0.006999999999999999,Low,1.0,0.0,0.0,0.0,0.0,0.68,0.91,0.77
100.0,5.0,0.75,Medium,0.009000000000000001,Low,1.0,0.0,0.0,0.0,0.0,0.685,0.88,0.82
100.0,5.0,0.75,Medium,0.01,Medium,1.0,0.0,0.0,0.0,0.0,0.63,0.91,0.705
100.0,5.0,0.75,Medium,0.03,Medium,0.99,0.01,0.01,0.0,0.0,0.665,0.905,0.715
100.0,5.0,0.75,Medium,0.05,Medium,0.76,0.24,0.24,0.0,0.0,0.595,0.88,0.845
100.0,5.0,0.75,Medium,0.07,Medium,0.36,0.64,0.64,0.0,0.0,0.67,0.85,0.855
100.0,5.0,0.75,Medium,0.09,Medium,0.21,0.79,0.79,0.0,0.0,0.665,0.905,0.855
100.0,5.0,0.75,Medium,0.1,High,0.15,0.85,0.81,0.04,0.04,0.73,0.92,0.895
100.0,5.0,0.75,Medium,0.3,High,0.0,1.0,0.83,0.17,0.17,0.84,0.875,0.925
100.0,5.0,0.75,Medium,0.5,High,0.03,0.97,0.81,0.16,0.16,0.8,0.895,0.92
100.0,5.0,0.75,Medium,0.7,High,0.01,0.99,0.84,0.15,0.15,0.805,0.9,0.935
100.0,5.0,0.75,Medium,0.9,High,0.02,0.98,0.8,0.18,0.18,0.73,0.945,0.875
100.0,5.0,0.8,Medium,0.001,Low,1.0,0.0,0.0,0.0,0.0,0.685,0.92,0.8
100.0,5.0,0.8,Medium,0.003,Low,1.0,0.0,0.0,0.0,0.0,0.625,0.925,0.805
100.0,5.0,0.8,Medium,0.005,Low,1.0,0.0,0.0,0.0,0.0,0.665,0.935,0.835
100.0,5.0,0.8,Medium,0.006999999999999999,Low,1.0,0.0,0.0,0.0,0.0,0.7,0.965,0.835
100.0,5.0,0.8,Medium,0.009000000000000001,Low,1.0,0.0,0.0,0.0,0.0,0.68,0.935,0.82
100.0,5.0,0.8,Medium,0.01,Medium,1.0,0.0,0.0,0.0,0.0,0.7,0.93,0.83
100.0,5.0,0.8,Medium,0.03,Medium,1.0,0.0,0.0,0.0,0.0,0.705,0.955,0.84
100.0,5.0,0.8,Medium,0.05,Medium,0.76,0.24,0.24,0.0,0.0,0.72,0.94,0.915
100.0,5.0,0.8,Medium,0.07,Medium,0.44,0.56,0.56,0.0,0.0,0.73,0.95,0.865
100.0,5.0,0.8,Medium,0.09,Medium,0.3,0.7,0.68,0.02,0.02,0.775,0.94,0.86
100.0,5.0,0.8,Medium,0.1,High,0.1,0.9,0.9,0.0,0.0,0.745,0.915,0.91
100.0,5.0,0.8,Medium,0.3,High,0.02,0.98,0.78,0.2,0.2,0.765,0.945,0.92
100.0,5.0,0.8,Medium,0.5,High,0.02,0.98,0.76,0.22,0.22,0.825,0.905,0.925
100.0,5.0,0.8,Medium,0.7,High,0.03,0.97,0.79,0.18,0.18,0.765,0.91,0.945
100.0,5.0,0.8,Medium,0.9,High,0.02,0.98,0.8,0.18,0.18,0.775,0.87,0.93
100.0,5.0,0.9,High,0.001,Low,1.0,0.0,0.0,0.0,0.0,0.775,0.99,0.895
100.0,5.0,0.9,High,0.003,Low,1.0,0.0,0.0,0.0,0.0,0.83,0.995,0.88
100.0,5.0,0.9,High,0.005,Low,1.0,0.0,0.0,0.0,0.0,0.855,0.99,0.925
100.0,5.0,0.9,High,0.006999999999999999,Low,1.0,0.0,0.0,0.0,0.0,0.855,1.0,0.91
100.0,5.0,0.9,High,0.009000000000000001,Low,1.0,0.0,0.0,0.0,0.0,0.87,0.995,0.91
100.0,5.0,0.9,High,0.01,Medium,1.0,0.0,0.0,0.0,0.0,0.855,0.995,0.87
100.0,5.0,0.9,High,0.03,Medium,0.96,0.04,0.04,0.0,0.0,0.91,0.98,0.935
100.0,5.0,0.9,High,0.05,Medium,0.64,0.36,0.35,0.01,0.01,0.895,0.98,0.965
100.0,5.0,0.9,High,0.07,Medium,0.4,0.6,0.59,0.01,0.01,0.885,0.97,0.925
100.0,5.0,0.9,High,0.09,Medium,0.29,0.71,0.71,0.0,0.0,0.915,0.96,0.965
100.0,5.0,0.9,High,0.1,High,0.25,0.75,0.75,0.0,0.0,0.9,0.995,0.945
100.0,5.0,0.9,High,0.3,High,0.02,0.98,0.87,0.11,0.11,0.81,0.925,0.885
100.0,5.0,0.9,High,0.5,High,0.03,0.97,0.77,0.2,0.2,0.775,0.895,0.93
100.0,5.0,0.9,High,0.7,High,0.02,0.98,0.77,0.21,0.21,0.775,0.91,0.955
100.0,5.0,0.9,High,0.9,High,0.03,0.97,0.82,0.15,0.15,0.795,0.915,0.9
100.0,5.0,0.95,High,0.001,Low,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.945
100.0,5.0,0.95,High,0.003,Low,1.0,0.0,0.0,0.0,0.0,0.945,1.0,0.955
100.0,5.0,0.95,High,0.005,Low,1.0,0.0,0.0,0.0,0.0,0.895,1.0,0.965
100.0,5.0,0.95,High,0.006999999999999999,Low,1.0,0.0,0.0,0.0,0.0,0.905,1.0,0.94
100.0,5.0,0.95,High,0.009000000000000001,Low,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.94
100.0,5.0,0.95,High,0.01,Medium,1.0,0.0,0.0,0.0,0.0,0.905,1.0,0.94
100.0,5.0,0.95,High,0.03,Medium,0.82,0.18,0.18,0.0,0.0,0.925,0.995,0.98
100.0,5.0,0.95,High,0.05,Medium,0.6,0.4,0.4,0.0,0.0,0.94,1.0,0.975
100.0,5.0,0.95,High,0.07,Medium,0.45,0.55,0.55,0.0,0.0,0.93,1.0,0.985
100.0,5.0,0.95,High,0.09,Medium,0.4,0.6,0.6,0.0,0.0,0.94,1.0,0.96
100.0,5.0,0.95,High,0.1,High,0.23,0.77,0.76,0.01,0.01,0.905,0.99,0.995
100.0,5.0,0.95,High,0.3,High,0.07,0.93,0.84,0.09,0.09,0.86,0.935,0.915
100.0,5.0,0.95,High,0.5,High,0.03,0.97,0.81,0.16,0.16,0.85,0.91,0.965
100.0,5.0,0.95,High,0.7,High,0.0,1.0,0.78,0.22,0.22,0.79,0.935,0.92
100.0,5.0,0.95,High,0.9,High,0.0,1.0,0.85,0.15,0.15,0.81,0.89,0.925
100.0,5.0,1.0,High,0.001,Low,0.96,0.04,0.04,0.0,0.0,1.0,1.0,1.0
100.0,5.0,1.0,High,0.003,Low,0.98,0.02,0.02,0.0,0.0,1.0,1.0,1.0
100.0,5.0,1.0,High,0.005,Low,0.9,0.1,0.1,0.0,0.0,0.985,1.0,0.995
100.0,5.0,1.0,High,0.006999999999999999,Low,0.91,0.09,0.09,0.0,0.0,1.0,1.0,1.0
100.0,5.0,1.0,High,0.009000000000000001,Low,0.94,0.06,0.06,0.0,0.0,0.985,1.0,1.0
100.0,5.0,1.0,High,0.01,Medium,0.85,0.15,0.15,0.0,0.0,0.985,1.0,1.0
100.0,5.0,1.0,High,0.03,Medium,0.72,0.28,0.28,0.0,0.0,0.975,1.0,0.995
100.0,5.0,1.0,High,0.05,Medium,0.56,0.44,0.44,0.0,0.0,0.965,1.0,0.985
100.0,5.0,1.0,High,0.07,Medium,0.46,0.54,0.54,0.0,0.0,0.935,1.0,0.99
100.0,5.0,1.0,High,0.09,Medium,0.29,0.71,0.69,0.02,0.02,0.95,1.0,0.98
100.0,5.0,1.0,High,0.1,High,0.29,0.71,0.71,0.0,0.0,0.95,0.99,0.98
100.0,5.0,1.0,High,0.3,High,0.07,0.93,0.83,0.1,0.1,0.89,0.945,0.93
100.0,5.0,1.0,High,0.5,High,0.06,0.94,0.83,0.11,0.11,0.845,0.955,0.89
100.0,5.0,1.0,High,0.7,High,0.01,0.99,0.79,0.2,0.2,0.785,0.905,0.915
100.0,5.0,1.0,High,0.9,High,0.0,1.0,0.83,0.17,0.17,0.825,0.89,0.93
100.0,7.0,0.5,Low,0.001,Low,0.0,1.0,0.97,0.03,0.0,0.2566666666666665,0.475,0.515
100.0,7.0,0.5,Low,0.003,Low,0.0,1.0,0.95,0.05,0.02,0.29999999999999993,0.51,0.535
100.0,7.0,0.5,Low,0.005,Low,0.0,1.0,0.97,0.03,0.02,0.2433333333333333,0.48,0.495
100.0,7.0,0.5,Low,0.006999999999999999,Low,0.0,1.0,0.97,0.03,0.03,0.26666666666666644,0.52,0.545
100.0,7.0,0.5,Low,0.009000000000000001,Low,0.0,1.0,0.98,0.02,0.0,0.2566666666666666,0.495,0.54
100.0,7.0,0.5,Low,0.01,Medium,0.0,1.0,0.96,0.04,0.03,0.21000000000000005,0.51,0.54
100.0,7.0,0.5,Low,0.03,Medium,0.0,1.0,1.0,0.0,0.0,0.25666666666666665,0.585,0.58
100.0,7.0,0.5,Low,0.05,Medium,0.0,1.0,0.96,0.04,0.01,0.22666666666666654,0.53,0.55
100.0,7.0,0.5,Low,0.07,Medium,0.0,1.0,0.97,0.03,0.01,0.2933333333333332,0.58,0.595
100.0,7.0,0.5,Low,0.09,Medium,0.0,1.0,0.97,0.03,0.02,0.32666666666666666,0.685,0.665
100.0,7.0,0.5,Low,0.1,High,0.0,1.0,0.95,0.05,0.01,0.3399999999999998,0.65,0.66
100.0,7.0,0.5,Low,0.3,High,0.01,0.99,0.89,0.1,0.09,0.5333333333333333,0.87,0.915
100.0,7.0,0.5,Low,0.5,High,0.0,1.0,0.89,0.11,0.06,0.67,0.895,0.905
