iterations,voters,mean,std,simple_majority,minority_decisive,minority_decisive_not_tyrannic,minority_tyranny,expert_tyranny,majority_correct,expert_correct
1000,7,0.65,0.138,0.002,0.998,0.998,0.031,0.026,0.8515,0.8325
1000,7,0.65,0.14,0.004,0.996,0.996,0.027,0.014,0.8555,0.8315
1000,7,0.65,0.142,0.001,0.999,0.999,0.029,0.025,0.84,0.835
1000,7,0.65,0.144,0.001,0.999,0.999,0.035,0.023,0.8465,0.84
1000,7,0.65,0.146,0,1,1,0.024,0.016,0.862,0.8515
1000,7,0.65,0.148,0,1,1,0.037,0.025,0.8675,0.8665
1000,7,0.65,0.15,0.002,0.998,0.998,0.04,0.032,0.8595,0.8435
1000,7,0.65,0.152,0,1,1,0.042,0.03,0.866,0.8605
1000,7,0.65,0.154,0.001,0.999,0.999,0.039,0.032,0.8495,0.845
1000,7,0.65,0.156,0,1,1,0.042,0.032,0.857,0.8545
1000,7,0.65,0.158,0.003,0.997,0.997,0.047,0.034,0.8725,0.8595
1000,7,0.65,0.16,0,1,1,0.043,0.037,0.856,0.8755
1000,7,0.65,0.162,0,1,1,0.054,0.043,0.8685,0.8735
1000,7,0.65,0.164,0.001,0.999,0.999,0.045,0.033,0.8655,0.868
1000,7,0.65,0.166,0.001,0.999,0.999,0.061,0.045,0.8715,0.8755
1000,7,0.65,0.168,0.001,0.999,0.999,0.046,0.035,0.874,0.8635
1000,7,0.65,0.17,0.001,0.999,0.999,0.038,0.024,0.859,0.864
1000,7,0.65,0.172,0.002,0.998,0.998,0.045,0.032,0.886,0.882
1000,7,0.65,0.174,0,1,1,0.055,0.048,0.856,0.8725
1000,7,0.65,0.176,0.001,0.999,0.999,0.046,0.027,0.8845,0.8865
1000,7,0.65,0.178,0.001,0.999,0.999,0.047,0.036,0.873,0.871
1000,7,0.65,0.18,0.001,0.999,0.999,0.053,0.041,0.8805,0.876
1000,7,0.65,0.182,0.001,0.999,0.999,0.04,0.027,0.8835,0.8705
1000,7,0.65,0.184,0.005,0.995,0.995,0.065,0.046,0.8605,0.8825
1000,7,0.65,0.186,0.003,0.997,0.997,0.047,0.039,0.8755,0.8785
1000,7,0.65,0.188,0,1,1,0.06,0.044,0.8715,0.883
1000,7,0.65,0.19,0,1,1,0.052,0.04,0.8735,0.894
1000,7,0.65,0.192,0,1,1,0.043,0.031,0.882,0.879
1000,7,0.65,0.194,0.001,0.999,0.999,0.05,0.038,0.892,0.886
1000,7,0.65,0.196,0,1,1,0.052,0.042,0.8775,0.879
1000,7,0.65,0.198,0,1,1,0.057,0.039,0.8825,0.8815
1000,7,0.7,0.002,1,0,0,0,0,0.8645,0.697
1000,7,0.7,0.004,1,0,0,0,0,0.8885,0.711
1000,7,0.7,0.006,1,0,0,0,0,0.883,0.7115
1000,7,0.7,0.008,1,0,0,0,0,0.8755,0.7015
1000,7,0.7,0.01,1,0,0,0,0,0.87,0.7015
1000,7,0.7,0.012,1,0,0,0,0,0.871,0.699
1000,7,0.7,0.014,1,0,0,0,0,0.8735,0.719
1000,7,0.7,0.016,1,0,0,0,0,0.871,0.725
1000,7,0.7,0.018,0.995,0.005,0.005,0,0,0.877,0.733
1000,7,0.7,0.02,0.985,0.015,0.015,0,0,0.868,0.7365
1000,7,0.7,0.022,0.968,0.032,0.032,0,0,0.876,0.7225
1000,7,0.7,0.024,0.935,0.065,0.065,0,0,0.877,0.747
1000,7,0.7,0.026,0.892,0.108,0.108,0,0,0.889,0.7255
1000,7,0.7,0.028,0.814,0.186,0.186,0,0,0.874,0.7415
1000,7,0.7,0.03,0.75,0.25,0.25,0,0,0.8705,0.7385
1000,7,0.7,0.032,0.655,0.345,0.345,0,0,0.8685,0.7345
1000,7,0.7,0.034,0.555,0.445,0.445,0,0,0.883,0.7455
1000,7,0.7,0.036,0.529,0.471,0.471,0,0,0.875,0.763
1000,7,0.7,0.038,0.459,0.541,0.541,0,0,0.864,0.7625
1000,7,0.7,0.04,0.398,0.602,0.602,0,0,0.8665,0.7425
1000,7,0.7,0.042,0.33,0.67,0.67,0,0,0.867,0.7405
1000,7,0.7,0.044,0.279,0.721,0.721,0,0,0.8775,0.7695
1000,7,0.7,0.046,0.263,0.737,0.737,0,0,0.866,0.769
1000,7,0.7,0.048,0.214,0.786,0.786,0,0,0.87,0.767
1000,7,0.7,0.05,0.183,0.817,0.817,0,0,0.8795,0.7555
1000,7,0.7,0.052,0.168,0.832,0.832,0,0,0.8685,0.76
1000,7,0.7,0.054,0.146,0.854,0.854,0,0,0.876,0.7765
1000,7,0.7,0.056,0.124,0.876,0.876,0,0,0.8675,0.778
1000,7,0.7,0.058,0.126,0.874,0.874,0,0,0.8745,0.785
1000,7,0.7,0.06,0.096,0.904,0.904,0,0,0.865,0.8025
1000,7,0.7,0.062,0.084,0.916,0.916,0,0,0.876,0.776
1000,7,0.7,0.064,0.064,0.936,0.936,0,0,0.8615,0.7775
1000,7,0.7,0.066,0.073,0.927,0.927,0,0,0.8575,0.781
1000,7,0.7,0.068,0.055,0.945,0.945,0.001,0,0.872,0.793
1000,7,0.7,0.07,0.045,0.955,0.955,0,0,0.8805,0.7935
1000,7,0.7,0.072,0.04,0.96,0.96,0,0,0.8745,0.7895
1000,7,0.7,0.074,0.032,0.968,0.968,0,0,0.867,0.789
1000,7,0.7,0.076,0.034,0.966,0.966,0,0,0.8835,0.8105
1000,7,0.7,0.078,0.028,0.972,0.972,0,0,0.888,0.804
1000,7,0.7,0.08,0.023,0.977,0.977,0.001,0.001,0.8735,0.8145
1000,7,0.7,0.082,0.026,0.974,0.974,0,0,0.8745,0.8085
1000,7,0.7,0.084,0.02,0.98,0.98,0,0,0.881,0.821
1000,7,0.7,0.086,0.021,0.979,0.979,0.001,0,0.867,0.812
1000,7,0.7,0.088,0.014,0.986,0.986,0.001,0,0.8735,0.8175
1000,7,0.7,0.09,0.009,0.991,0.991,0.001,0.001,0.8815,0.8205
1000,7,0.7,0.092,0.01,0.99,0.99,0.003,0.001,0.89,0.8345
1000,7,0.7,0.094,0.009,0.991,0.991,0.002,0.002,0.888,0.825
1000,7,0.7,0.096,0.004,0.996,0.996,0.002,0.002,0.882,0.8165
1000,7,0.7,0.098,0.017,0.983,0.983,0.003,0.002,0.8655,0.8515
1000,7,0.7,0.1,0.006,0.994,0.994,0.003,0.002,0.874,0.837
1000,7,0.7,0.102,0.005,0.995,0.995,0.005,0.004,0.874,0.8325
1000,7,0.7,0.104,0.007,0.993,0.993,0.008,0.007,0.87,0.8435
1000,7,0.7,0.106,0.01,0.99,0.99,0.009,0.006,0.8805,0.859
1000,7,0.7,0.108,0.003,0.997,0.997,0.004,0.003,0.8795,0.8405
1000,7,0.7,0.11,0.006,0.994,0.994,0.008,0.008,0.878,0.851
1000,7,0.7,0.112,0.007,0.993,0.993,0.01,0.009,0.885,0.85
1000,7,0.7,0.114,0.002,0.998,0.998,0.011,0.011,0.894,0.86
1000,7,0.7,0.116,0.003,0.997,0.997,0.006,0.006,0.8945,0.859
1000,7,0.7,0.118,0.005,0.995,0.995,0.009,0.006,0.891,0.839
1000,7,0.7,0.12,0.011,0.989,0.989,0.015,0.012,0.884,0.8625
1000,7,0.7,0.122,0.004,0.996,0.996,0.015,0.012,0.8855,0.842
1000,7,0.7,0.124,0.001,0.999,0.999,0.024,0.02,0.879,0.8685
1000,7,0.7,0.126,0.005,0.995,0.995,0.012,0.01,0.8875,0.8625
1000,7,0.7,0.128,0.005,0.995,0.995,0.013,0.008,0.8815,0.85
1000,7,0.7,0.13,0.003,0.997,0.997,0.019,0.015,0.8945,0.863
1000,7,0.7,0.132,0.003,0.997,0.997,0.028,0.021,0.892,0.869
1000,7,0.7,0.134,0.005,0.995,0.995,0.021,0.018,0.8745,0.8815
1000,7,0.7,0.136,0.001,0.999,0.999,0.027,0.021,0.8875,0.876
1000,7,0.7,0.138,0.001,0.999,0.999,0.021,0.017,0.876,0.88
1000,7,0.7,0.14,0.002,0.998,0.998,0.02,0.015,0.8925,0.873
1000,7,0.7,0.142,0.004,0.996,0.996,0.029,0.019,0.905,0.868
1000,7,0.7,0.144,0.001,0.999,0.999,0.023,0.019,0.9065,0.863
1000,7,0.7,0.146,0.003,0.997,0.997,0.027,0.021,0.8945,0.884
1000,7,0.7,0.148,0.002,0.998,0.998,0.019,0.014,0.899,0.8735
1000,7,0.7,0.15,0,1,1,0.021,0.018,0.898,0.8965
1000,7,0.7,0.152,0.004,0.996,0.996,0.02,0.015,0.8825,0.8835
1000,7,0.7,0.154,0.001,0.999,0.999,0.029,0.021,0.89,0.8825
1000,7,0.7,0.156,0.001,0.999,0.999,0.023,0.018,0.9045,0.8945
1000,7,0.7,0.158,0.005,0.995,0.995,0.034,0.026,0.8985,0.8915
1000,7,0.7,0.16,0.003,0.997,0.997,0.029,0.025,0.915,0.887
1000,7,0.7,0.162,0.002,0.998,0.998,0.034,0.027,0.894,0.8915
1000,7,0.7,0.164,0.002,0.998,0.998,0.027,0.017,0.9,0.8935
1000,7,0.7,0.166,0.002,0.998,0.998,0.028,0.023,0.91,0.895
1000,7,0.7,0.168,0.002,0.998,0.998,0.033,0.026,0.9055,0.8825
1000,7,0.7,0.17,0.002,0.998,0.998,0.039,0.023,0.9025,0.903
1000,7,0.7,0.172,0.002,0.998,0.998,0.042,0.032,0.8985,0.8985
1000,7,0.7,0.174,0.001,0.999,0.999,0.045,0.03,0.903,0.89
1000,7,0.7,0.176,0.003,0.997,0.997,0.039,0.03,0.908,0.8965
1000,7,0.7,0.178,0.001,0.999,0.999,0.043,0.034,0.9055,0.886
1000,7,0.7,0.18,0.001,0.999,0.999,0.039,0.027,0.917,0.907
1000,7,0.7,0.182,0,1,1,0.037,0.027,0.9,0.8925
1000,7,0.7,0.184,0.002,0.998,0.998,0.04,0.029,0.903,0.8945
1000,7,0.7,0.186,0,1,1,0.038,0.029,0.898,0.907
1000,7,0.7,0.188,0,1,1,0.043,0.035,0.9075,0.907
1000,7,0.7,0.19,0.002,0.998,0.998,0.031,0.023,0.896,0.8925
1000,7,0.7,0.192,0.003,0.997,0.997,0.041,0.026,0.9015,0.914
1000,7,0.7,0.194,0.001,0.999,0.999,0.041,0.03,0.9025,0.9015
1000,7,0.7,0.196,0.001,0.999,0.999,0.042,0.032,0.9105,0.899
1000,7,0.7,0.198,0.001,0.999,0.999,0.046,0.038,0.9055,0.911
1000,7,0.75,0.002,1,0,0,0,0,0.931,0.744
1000,7,0.75,0.004,1,0,0,0,0,0.935,0.766
1000,7,0.75,0.006,1,0,0,0,0,0.931,0.7425
1000,7,0.75,0.008,1,0,0,0,0,0.934,0.7435
1000,7,0.75,0.01,1,0,0,0,0,0.927,0.756
1000,7,0.75,0.012,1,0,0,0,0,0.9235,0.762
1000,7,0.75,0.014,1,0,0,0,0,0.9265,0.7515
1000,7,0.75,0.016,1,0,0,0,0,0.9185,0.7585
1000,7,0.75,0.018,1,0,0,0,0,0.93,0.8025
1000,7,0.75,0.02,0.998,0.002,0.002,0,0,0.9275,0.771
1000,7,0.75,0.022,0.994,0.006,0.006,0,0,0.931,0.7685
1000,7,0.75,0.024,0.989,0.011,0.011,0,0,0.926,0.776
1000,7,0.75,0.026,0.96,0.04,0.04,0,0,0.923,0.799
1000,7,0.75,0.028,0.934,0.066,0.066,0,0,0.935,0.799
1000,7,0.75,0.03,0.889,0.111,0.111,0,0,0.922,0.781
1000,7,0.75,0.032,0.82,0.18,0.18,0,0,0.936,0.799
1000,7,0.75,0.034,0.792,0.208,0.208,0,0,0.928,0.791
1000,7,0.75,0.036,0.69,0.31,0.31,0,0,0.9305,0.782
1000,7,0.75,0.038,0.645,0.355,0.355,0,0,0.933,0.8065
1000,7,0.75,0.04,0.597,0.403,0.403,0,0,0.9225,0.7865
1000,7,0.75,0.042,0.518,0.482,0.482,0,0,0.9385,0.7965
1000,7,0.75,0.044,0.431,0.569,0.569,0,0,0.9265,0.8115
1000,7,0.75,0.046,0.405,0.595,0.595,0,0,0.921,0.8085
1000,7,0.75,0.048,0.33,0.67,0.67,0,0,0.9305,0.805
1000,7,0.75,0.05,0.299,0.701,0.701,0,0,0.927,0.821
1000,7,0.75,0.052,0.304,0.696,0.696,0,0,0.932,0.8225
1000,7,0.75,0.054,0.225,0.775,0.775,0,0,0.9265,0.8095
1000,7,0.75,0.056,0.189,0.811,0.811,0,0,0.929,0.832
1000,7,0.75,0.058,0.181,0.819,0.819,0,0,0.932,0.84
1000,7,0.75,0.06,0.163,0.837,0.837,0,0,0.9435,0.839
1000,7,0.75,0.062,0.132,0.868,0.868,0,0,0.928,0.843
1000,7,0.75,0.064,0.128,0.872,0.872,0,0,0.915,0.841
1000,7,0.75,0.066,0.094,0.906,0.906,0,0,0.924,0.827
1000,7,0.75,0.068,0.109,0.891,0.891,0,0,0.9075,0.842
1000,7,0.75,0.07,0.073,0.927,0.927,0,0,0.9345,0.8305
1000,7,0.75,0.072,0.062,0.938,0.938,0,0,0.931,0.844
1000,7,0.75,0.074,0.071,0.929,0.929,0,0,0.934,0.8475
1000,7,0.75,0.076,0.06,0.94,0.94,0,0,0.9295,0.841
1000,7,0.75,0.078,0.047,0.953,0.953,0,0,0.936,0.857
1000,7,0.75,0.08,0.047,0.953,0.953,0.001,0.001,0.9285,0.8485
1000,7,0.75,0.082,0.044,0.956,0.956,0,0,0.9335,0.8565
1000,7,0.75,0.084,0.028,0.972,0.972,0.002,0.002,0.9255,0.862
1000,7,0.75,0.086,0.033,0.967,0.967,0.001,0.001,0.935,0.8805
1000,7,0.75,0.088,0.018,0.982,0.982,0,0,0.9295,0.8785
1000,7,0.75,0.09,0.028,0.972,0.972,0.002,0.002,0.9365,0.8675
1000,7,0.75,0.092,0.028,0.972,0.972,0.002,0.002,0.927,0.871
1000,7,0.75,0.094,0.03,0.97,0.97,0.001,0.001,0.926,0.8775
1000,7,0.75,0.096,0.026,0.974,0.974,0.001,0.001,0.9315,0.8685
1000,7,0.75,0.098,0.023,0.977,0.977,0.002,0.002,0.9335,0.8705
1000,7,0.75,0.1,0.012,0.988,0.988,0.002,0.002,0.9365,0.8665
1000,7,0.75,0.102,0.009,0.991,0.991,0.005,0.005,0.923,0.8715
1000,7,0.75,0.104,0.012,0.988,0.988,0.003,0.003,0.933,0.8865
1000,7,0.75,0.106,0.011,0.989,0.989,0.002,0.002,0.941,0.8945
1000,7,0.75,0.108,0.016,0.984,0.984,0.004,0.003,0.9345,0.8965
1000,7,0.75,0.11,0.008,0.992,0.992,0.007,0.007,0.9335,0.8945
1000,7,0.75,0.112,0.009,0.991,0.991,0.01,0.01,0.926,0.894
1000,7,0.75,0.114,0.013,0.987,0.987,0.008,0.008,0.9255,0.899
1000,7,0.75,0.116,0.005,0.995,0.995,0.009,0.008,0.9345,0.892
1000,7,0.75,0.118,0.012,0.988,0.988,0.01,0.007,0.932,0.8955
1000,7,0.75,0.12,0.006,0.994,0.994,0.011,0.009,0.9305,0.897
1000,7,0.75,0.122,0.007,0.993,0.993,0.006,0.005,0.927,0.8905
1000,7,0.75,0.124,0.004,0.996,0.996,0.009,0.007,0.9235,0.8915
1000,7,0.75,0.126,0.006,0.994,0.994,0.015,0.014,0.9305,0.903
1000,7,0.75,0.128,0.007,0.993,0.993,0.013,0.011,0.9385,0.904
1000,7,0.75,0.13,0.002,0.998,0.998,0.014,0.011,0.9175,0.895
1000,7,0.75,0.132,0.004,0.996,0.996,0.011,0.009,0.925,0.903
1000,7,0.75,0.134,0.007,0.993,0.993,0.009,0.007,0.9315,0.894
1000,7,0.75,0.136,0.002,0.998,0.998,0.006,0.004,0.9295,0.9095
1000,7,0.75,0.138,0.001,0.999,0.999,0.012,0.01,0.9325,0.9075
1000,7,0.75,0.14,0.004,0.996,0.996,0.018,0.015,0.921,0.9225
1000,7,0.75,0.142,0.004,0.996,0.996,0.008,0.005,0.9305,0.9085
1000,7,0.75,0.144,0.005,0.995,0.995,0.013,0.012,0.934,0.9195
1000,7,0.75,0.146,0.004,0.996,0.996,0.02,0.017,0.9305,0.9095
1000,7,0.75,0.148,0.005,0.995,0.995,0.022,0.013,0.932,0.9145
1000,7,0.75,0.15,0.002,0.998,0.998,0.019,0.013,0.928,0.9115
1000,7,0.75,0.152,0.001,0.999,0.999,0.02,0.013,0.93,0.909
1000,7,0.75,0.154,0.003,0.997,0.997,0.023,0.021,0.9325,0.916
1000,7,0.75,0.156,0.005,0.995,0.995,0.031,0.023,0.929,0.916
1000,7,0.75,0.158,0.004,0.996,0.996,0.026,0.02,0.934,0.9025
1000,7,0.75,0.16,0.004,0.996,0.996,0.023,0.017,0.9335,0.913
1000,7,0.75,0.162,0.007,0.993,0.993,0.015,0.012,0.9285,0.921
1000,7,0.75,0.164,0.002,0.998,0.998,0.025,0.023,0.93,0.9165
1000,7,0.75,0.166,0.002,0.998,0.998,0.018,0.013,0.9415,0.9105
1000,7,0.75,0.168,0.002,0.998,0.998,0.03,0.021,0.9285,0.9155
1000,7,0.75,0.17,0.003,0.997,0.997,0.025,0.019,0.9395,0.9185
1000,7,0.75,0.172,0.002,0.998,0.998,0.027,0.02,0.933,0.9125
1000,7,0.75,0.174,0.003,0.997,0.997,0.034,0.025,0.9285,0.9195
1000,7,0.75,0.176,0.002,0.998,0.998,0.025,0.02,0.9415,0.92
1000,7,0.75,0.178,0.003,0.997,0.997,0.025,0.019,0.925,0.9055
1000,7,0.75,0.18,0.003,0.997,0.997,0.029,0.019,0.9275,0.9175
1000,7,0.75,0.182,0.001,0.999,0.999,0.034,0.031,0.931,0.911
1000,7,0.75,0.184,0,1,1,0.038,0.032,0.9345,0.914
1000,7,0.75,0.186,0.001,0.999,0.999,0.025,0.019,0.9265,0.9225
1000,7,0.75,0.188,0.001,0.999,0.999,0.028,0.019,0.9235,0.915
1000,7,0.75,0.19,0,1,1,0.025,0.023,0.928,0.9295
1000,7,0.75,0.192,0.004,0.996,0.996,0.037,0.029,0.9285,0.9185
1000,7,0.75,0.194,0.003,0.997,0.997,0.034,0.021,0.9245,0.914
1000,7,0.75,0.196,0.001,0.999,0.999,0.041,0.027,0.932,0.9125
1000,7,0.75,0.198,0,1,1,0.036,0.025,0.936,0.9165
1000,7,0.8,0.002,1,0,0,0,0,0.9715,0.786
1000,7,0.8,0.004,1,0,0,0,0,0.9635,0.8065
1000,7,0.8,0.006,1,0,0,0,0,0.9665,0.8
1000,7,0.8,0.008,1,0,0,0,0,0.9555,0.8095
1000,7,0.8,0.01,1,0,0,0,0,0.965,0.8175
1000,7,0.8,0.012,1,0,0,0,0,0.965,0.808
1000,7,0.8,0.014,1,0,0,0,0,0.9715,0.8055
1000,7,0.8,0.016,1,0,0,0,0,0.9625,0.82
1000,7,0.8,0.018,1,0,0,0,0,0.967,0.8125
1000,7,0.8,0.02,0.999,0.001,0.001,0,0,0.9705,0.829
1000,7,0.8,0.022,0.997,0.003,0.003,0,0,0.9685,0.831
1000,7,0.8,0.024,0.991,0.009,0.009,0,0,0.9665,0.8345
1000,7,0.8,0.026,0.981,0.019,0.019,0,0,0.9685,0.833
1000,7,0.8,0.028,0.961,0.039,0.039,0,0,0.967,0.8495
1000,7,0.8,0.03,0.93,0.07,0.07,0,0,0.9695,0.8495
1000,7,0.8,0.032,0.889,0.111,0.111,0,0,0.9655,0.846
1000,7,0.8,0.034,0.832,0.168,0.168,0,0,0.966,0.8395
1000,7,0.8,0.036,0.784,0.216,0.216,0,0,0.973,0.8405
1000,7,0.8,0.038,0.717,0.283,0.283,0,0,0.9725,0.854
1000,7,0.8,0.04,0.637,0.363,0.363,0,0,0.9655,0.8455
1000,7,0.8,0.042,0.602,0.398,0.398,0,0,0.9645,0.8445
1000,7,0.8,0.044,0.51,0.49,0.49,0,0,0.963,0.8535
1000,7,0.8,0.046,0.465,0.535,0.535,0,0,0.9655,0.8635
1000,7,0.8,0.048,0.431,0.569,0.569,0,0,0.971,0.8555
1000,7,0.8,0.05,0.384,0.616,0.616,0,0,0.9655,0.8635
1000,7,0.8,0.052,0.323,0.677,0.677,0,0,0.9695,0.874
1000,7,0.8,0.054,0.296,0.704,0.704,0,0,0.964,0.8705
1000,7,0.8,0.056,0.25,0.75,0.75,0,0,0.9725,0.873
1000,7,0.8,0.058,0.212,0.788,0.788,0,0,0.966,0.872
1000,7,0.8,0.06,0.203,0.797,0.797,0.002,0.002,0.9675,0.88
1000,7,0.8,0.062,0.177,0.823,0.823,0,0,0.9575,0.8945
1000,7,0.8,0.064,0.149,0.851,0.851,0.002,0.002,0.966,0.883
1000,7,0.8,0.066,0.143,0.857,0.857,0,0,0.963,0.8945
1000,7,0.8,0.068,0.115,0.885,0.885,0,0,0.9655,0.8795
1000,7,0.8,0.07,0.094,0.906,0.906,0,0,0.965,0.8985
1000,7,0.8,0.072,0.107,0.893,0.893,0,0,0.9705,0.8965
1000,7,0.8,0.074,0.087,0.913,0.913,0.001,0.001,0.968,0.8915
1000,7,0.8,0.076,0.079,0.921,0.921,0.001,0.001,0.97,0.901
1000,7,0.8,0.078,0.086,0.914,0.914,0,0,0.9675,0.894
1000,7,0.8,0.08,0.063,0.937,0.937,0.001,0.001,0.9615,0.8925
1000,7,0.8,0.082,0.061,0.939,0.939,0.003,0.003,0.958,0.906
1000,7,0.8,0.084,0.048,0.952,0.952,0.002,0.002,0.971,0.8915
1000,7,0.8,0.086,0.038,0.962,0.962,0.002,0.002,0.961,0.9015
1000,7,0.8,0.088,0.041,0.959,0.959,0.003,0.003,0.9705,0.904
1000,7,0.8,0.09,0.03,0.97,0.97,0.001,0.001,0.961,0.9185
1000,7,0.8,0.092,0.038,0.962,0.962,0.001,0.001,0.9645,0.902
1000,7,0.8,0.094,0.025,0.975,0.975,0.003,0.003,0.9625,0.9145
1000,7,0.8,0.096,0.032,0.968,0.968,0,0,0.966,0.9095
1000,7,0.8,0.098,0.013,0.987,0.987,0,0,0.963,0.916
1000,7,0.8,0.1,0.035,0.965,0.965,0.005,0.005,0.9655,0.92
1000,7,0.8,0.102,0.021,0.979,0.979,0.002,0.002,0.963,0.916
1000,7,0.8,0.104,0.02,0.98,0.98,0.002,0.001,0.9525,0.925
1000,7,0.8,0.106,0.017,0.983,0.983,0.002,0.002,0.968,0.918
1000,7,0.8,0.108,0.015,0.985,0.985,0.006,0.006,0.957,0.9185
1000,7,0.8,0.11,0.018,0.982,0.982,0.005,0.005,0.9695,0.915
1000,7,0.8,0.112,0.011,0.989,0.989,0.006,0.006,0.961,0.919
1000,7,0.8,0.114,0.013,0.987,0.987,0.005,0.005,0.9545,0.931
1000,7,0.8,0.116,0.011,0.989,0.989,0.002,0.002,0.962,0.9205
1000,7,0.8,0.118,0.01,0.99,0.99,0.002,0.002,0.9595,0.929
1000,7,0.8,0.12,0.021,0.979,0.979,0.002,0.002,0.959,0.934
1000,7,0.8,0.122,0.009,0.991,0.991,0.005,0.005,0.9635,0.9285
1000,7,0.8,0.124,0.007,0.993,0.993,0.005,0.002,0.9615,0.9255
1000,7,0.8,0.126,0.01,0.99,0.99,0.004,0.002,0.96,0.922
1000,7,0.8,0.128,0.006,0.994,0.994,0.005,0.005,0.962,0.929
1000,7,0.8,0.13,0.01,0.99,0.99,0.006,0.005,0.959,0.9365
1000,7,0.8,0.132,0.008,0.992,0.992,0.007,0.006,0.963,0.9395
1000,7,0.8,0.134,0.009,0.991,0.991,0.011,0.008,0.96,0.931
1000,7,0.8,0.136,0.007,0.993,0.993,0.005,0.004,0.956,0.917
1000,7,0.8,0.138,0.008,0.992,0.992,0.008,0.007,0.9595,0.9345
1000,7,0.8,0.14,0.004,0.996,0.996,0.01,0.009,0.961,0.9255
1000,7,0.8,0.142,0.005,0.995,0.995,0.001,0.001,0.9535,0.929
1000,7,0.8,0.144,0.007,0.993,0.993,0.011,0.007,0.954,0.9235
1000,7,0.8,0.146,0.006,0.994,0.994,0.011,0.009,0.959,0.94
1000,7,0.8,0.148,0.002,0.998,0.998,0.005,0.003,0.9605,0.9225
1000,7,0.8,0.15,0.003,0.997,0.997,0.004,0.004,0.9685,0.929
1000,7,0.8,0.152,0.009,0.991,0.991,0.015,0.013,0.9595,0.9335
1000,7,0.8,0.154,0,1,1,0.014,0.011,0.959,0.939
1000,7,0.8,0.156,0.004,0.996,0.996,0.009,0.006,0.952,0.931
1000,7,0.8,0.158,0.008,0.992,0.992,0.013,0.011,0.947,0.938
1000,7,0.8,0.16,0.002,0.998,0.998,0.005,0.003,0.9545,0.926
1000,7,0.8,0.162,0.004,0.996,0.996,0.009,0.007,0.9475,0.933
1000,7,0.8,0.164,0.004,0.996,0.996,0.011,0.007,0.95,0.936
1000,7,0.8,0.166,0.002,0.998,0.998,0.014,0.011,0.959,0.9425
1000,7,0.8,0.168,0.008,0.992,0.992,0.01,0.009,0.9535,0.9385
1000,7,0.8,0.17,0.002,0.998,0.998,0.008,0.005,0.957,0.9375
1000,7,0.8,0.172,0.003,0.997,0.997,0.018,0.013,0.9455,0.9345
1000,7,0.8,0.174,0.002,0.998,0.998,0.017,0.012,0.9485,0.9365
1000,7,0.8,0.176,0.003,0.997,0.997,0.019,0.013,0.949,0.925
1000,7,0.8,0.178,0.004,0.996,0.996,0.015,0.011,0.9525,0.939
1000,7,0.8,0.18,0.003,0.997,0.997,0.016,0.014,0.9495,0.923
1000,7,0.8,0.182,0.002,0.998,0.998,0.015,0.012,0.9465,0.9165
1000,7,0.8,0.184,0.003,0.997,0.997,0.019,0.014,0.947,0.946
1000,7,0.8,0.186,0.002,0.998,0.998,0.015,0.013,0.951,0.927
1000,7,0.8,0.188,0,1,1,0.022,0.017,0.957,0.9255
1000,7,0.8,0.19,0,1,1,0.021,0.018,0.9405,0.9305
1000,7,0.8,0.192,0.002,0.998,0.998,0.018,0.012,0.958,0.94
1000,7,0.8,0.194,0.001,0.999,0.999,0.017,0.012,0.9495,0.941
1000,7,0.8,0.196,0.002,0.998,0.998,0.016,0.014,0.947,0.939
1000,7,0.8,0.198,0.002,0.998,0.998,0.021,0.019,0.948,0.936
1000,7,0.85,0.002,1,0,0,0,0,0.989,0.8615
1000,7,0.85,0.004,1,0,0,0,0,0.9865,0.8565
1000,7,0.85,0.006,1,0,0,0,0,0.9875,0.8595
1000,7,0.85,0.008,1,0,0,0,0,0.989,0.866
1000,7,0.85,0.01,1,0,0,0,0,0.987,0.855
1000,7,0.85,0.012,1,0,0,0,0,0.987,0.856
1000,7,0.85,0.014,1,0,0,0,0,0.987,0.8655
1000,7,0.85,0.016,1,0,0,0,0,0.99,0.8725
1000,7,0.85,0.018,1,0,0,0,0,0.985,0.8785
1000,7,0.85,0.02,1,0,0,0,0,0.9885,0.8735
1000,7,0.85,0.022,0.996,0.004,0.004,0,0,0.987,0.882
1000,7,0.85,0.024,0.99,0.01,0.01,0,0,0.9855,0.8775
1000,7,0.85,0.026,0.98,0.02,0.02,0,0,0.987,0.8895
1000,7,0.85,0.028,0.946,0.054,0.054,0,0,0.9905,0.8925
1000,7,0.85,0.03,0.91,0.09,0.09,0,0,0.992,0.9
1000,7,0.85,0.032,0.864,0.136,0.136,0,0,0.9835,0.8995
1000,7,0.85,0.034,0.812,0.188,0.188,0,0,0.9855,0.902
1000,7,0.85,0.036,0.773,0.227,0.227,0,0,0.991,0.8955
1000,7,0.85,0.038,0.704,0.296,0.296,0,0,0.987,0.8985
1000,7,0.85,0.04,0.619,0.381,0.381,0,0,0.9895,0.906
1000,7,0.85,0.042,0.549,0.451,0.451,0,0,0.988,0.903
1000,7,0.85,0.044,0.492,0.508,0.508,0,0,0.988,0.909
1000,7,0.85,0.046,0.477,0.523,0.523,0,0,0.987,0.9035
1000,7,0.85,0.048,0.399,0.601,0.601,0,0,0.9915,0.9095
1000,7,0.85,0.05,0.375,0.625,0.625,0,0,0.99,0.9235
